Dataset_ID,Species,Individual_ID,Tag ID,Local ID,Sex,Length,Length_measurement,deploy_lat,deploy_long,Data_type,track_start,track_end,data_days,Data_recovery,Time.series,sampling_freq_sec_max,pop_lat,pop_long,realm_start,realm_end,FAO_start,FAO_end,realm_consistent,FAO_consisent
1,Blue shark,1,03P0282,1604003,NA,187,CFL,33.6,-119.7333333,Archive,2/7/2004,9/11/2004,131,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
1,Blue shark,2,04P0149,1604008,NA,188,STL,35.4,-121.0833333,Archive,10/11/2004,11/12/2004,32,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
1,Blue shark,3,04P0247,1604022,NA,175,STL,35.28333333,-120.9333333,Archive,17/11/2004,10/3/2005,114,archival,Yes,30,27.133,-114.298,7,12,77,77,0,1
1,Blue shark,4,05P0076,1606004,NA,176,TL,25.635,-113.8633333,Archive,16/07/2006,14/08/2006,31,archival,Yes,60,NA,NA,12,NA,77,NA,1,1
1,Blue shark,5,05P0186,1606015,NA,163,STL,33.04666667,-118.2416667,Archive,16/07/2006,6/10/2006,83,archival,Yes,60,33,-115.8855972,7,7,77,77,1,1
1,Blue shark,6,00P0762,1602001,NA,NA,NA,NA,NA,Time-at-depth,29/06/2002,25/08/2002,50,transmitted,No,NA,25.408,-114.845,7,12,NA,77,1,1
1,Blue shark,7,00P0719,1602002,NA,NA,NA,NA,,Time-at-depth,29/06/2002,20/10/2002,58,transmitted,No,NA,34.34,-119.846,7,7,NA,77,1,1
1,Blue shark,8,00P0695,1602003,NA,199,CFL,33,-118.3833333,Time-at-depth,1/7/2002,26/08/2002,52,transmitted,No,NA,32.718,-119.809,7,7,77,77,1,1
1,Blue shark,9,00P0733,1602005,NA,NA,NA,NA,NA,Time-at-depth,6/7/2002,3/12/2002,43,transmitted,No,NA,22.957,-118.076,7,12,NA,77,1,1
1,Blue shark,10,02P0660,1603001,NA,215,CFL,33.51666667,-119.2833333,Time-at-depth,13/07/2003,24/12/2003,35,transmitted,No,NA,24.968,-140.079,7,9,77,77,0,1
1,Blue shark,11,04P0146,1604004,NA,164,STL,35.13333333,-121.8333333,Time-at-depth,9/11/2004,22/12/2004,44,transmitted,No,NA,32.258,-126.975,7,9,77,77,0,1
1,Blue shark,12,04P0362,1604007,NA,195,STL,35.4,-121.0833333,Time-at-depth,10/11/2004,20/12/2004,40,transmitted,No,NA,22.727,-113.474,7,12,77,77,0,1
1,Blue shark,13,04P0150,1604009,NA,188,STL,37,-123.3333333,Time-at-depth,12/11/2004,28/04/2005,81,transmitted,No,NA,7.281,-124.03,7,22,77,77,0,1
1,Blue shark,14,04P0363,1604010,NA,187,STL,36.81666667,-122,Histograms,14/11/2004,2/2/2005,31,transmitted,No,NA,13.676,-109.443,7,22,77,77,0,1
1,Blue shark,15,04P0145,1604011,NA,187,STL,36.81666667,-122,Histograms,12/11/2004,13/03/2005,50,transmitted,No,NA,12.537,-121.104,7,22,77,77,0,1
1,Blue shark,16,04P0148,1604012,NA,197,STL,36.81666667,-122,Time-at-depth,12/11/2004,4/2/2005,70,transmitted,No,NA,14.777,-110.743,7,22,77,77,0,1
1,Blue shark,17,04P0151,1604013,NA,NA,NA,NA,NA,Time-at-depth,12/11/2004,19/11/2004,8,transmitted,No,NA,36.4,-122.186,7,7,NA,77,1,1
1,Blue shark,18,04P0152,1604017,NA,189,STL,35.63333333,-121.3166667,Time-at-depth,16/11/2004,29/03/2005,95,transmitted,No,NA,5.724,-119.098,7,22,77,77,0,1
1,Blue shark,19,04P0143,1604018,NA,173,STL,35.63333333,-121.3166667,Time-at-depth,17/11/2004,19/12/2004,33,transmitted,No,NA,29.142,-114.995,7,12,77,77,0,1
1,Blue shark,20,04P0247,1604022,NA,175,STL,35.28333333,-120.9333333,Time-at-depth,17/11/2004,8/3/2005,38,transmitted,No,NA,27.133,-114.298,7,12,77,77,0,1
1,Blue shark,21,05P0074,1606003,NA,230,TL,25.55166667,-113.8216667,Time-at-depth,30/01/2006,2/3/2006,32,transmitted,No,NA,24.354,-113.145,12,12,77,77,1,1
1,Blue shark,22,05P0070,1606007,NA,197,TL,25.19666667,-113.415,Time-at-depth,31/01/2006,7/3/2006,34,transmitted,No,NA,14.907,-112.708,12,22,77,77,0,1
1,Blue shark,23,05P0071,1606008,NA,176,TL,21.013,-110.33,Time-at-depth,30/01/2006,20/03/2006,49,transmitted,No,NA,14.17,-108.668,12,22,77,77,0,1
1,Blue shark,24,06A0793,1607001,NA,207,SFL,32.915,-118.1933333,Time-at-depth,13/07/2007,11/9/2007,61,transmitted,No,NA,6.921,-124.039,7,22,77,77,0,1
1,Blue shark,25,06A0815,1607002,NA,220,SFL,33.60666667,-118.635,Time-at-depth,15/07/2007,11/12/2007,125,transmitted,No,NA,23.617,-113.72,7,12,77,77,0,1
1,Blue shark,26,06A0575,1607003,NA,158,SFL,48.63333333,-126.1,Time-at-depth,22/07/2007,25/12/2007,135,transmitted,No,NA,40.19599915,-163.1959991,7,9,67,67,0,1
1,Blue shark,27,06A0576,1607004,NA,145,SFL,48.63333333,-126.1,Time-at-depth,21/07/2007,20/12/2007,138,transmitted,No,NA,32.95500183,-124.9189987,7,9,67,77,0,0
1,Blue shark,28,06A0831,1607005,NA,150,SFL,48.56666667,-126.05,Time-at-depth,24/07/2007,13/02/2008,144,transmitted,No,NA,37.77500153,-145.0070038,7,9,67,77,0,0
1,Blue shark,29,06A0840,1607006,NA,158,SFL,48.51666667,-126,Time-at-depth,24/07/2007,19/03/2008,195,transmitted,No,NA,32.54899979,-117.5569992,7,7,67,77,1,0
1,Blue shark,30,06A0841,1607007,NA,155,SFL,48.56666667,-126.0166667,Time-at-depth,29/07/2007,29/01/2008,111,transmitted,No,NA,15.21100044,-121.6539993,7,9,67,77,0,0
1,Blue shark,31,06A0579,1607009,NA,160,SFL,48.56666667,-126.0166667,Time-at-depth,25/07/2007,20/03/2008,132,transmitted,No,NA,33.97100067,-119.262001,7,7,67,77,1,0
1,Blue shark,32,06A0585,1607011,NA,161,SFL,48.56666667,-126.0166667,Time-at-depth,25/07/2007,19/03/2008,205,transmitted,No,NA,37.66199875,176.253006,7,9,67,61,0,0
1,Blue shark,33,06A0581,1607012,NA,145,SFL,48.58333333,-126.05,Time-at-depth,27/07/2007,8/11/2007,104,transmitted,No,NA,38.52999878,-133.5279999,7,9,67,77,0,0
1,Blue shark,34,06A0741,1608001,NA,250,SFL,32.87,-117.7966667,Time-at-depth,17/06/2008,1/7/2008,15,transmitted,No,NA,33.81100082,-118.6600037,7,7,77,77,1,1
1,Blue shark,35,07A0225,1608002,NA,179,SFL,33.66833333,-118.6433333,Time-at-depth,24/06/2008,31/08/2008,63,transmitted,No,NA,16.48999977,-121.822998,7,9,77,77,0,1
1,Blue shark,36,06A0830,1608003,NA,201,SFL,33.73166667,-118.955,Time-at-depth,24/06/2008,13/12/2008,58,transmitted,No,NA,32.62200165,-149.4720001,7,9,77,77,0,1
1,Blue shark,37,14P0680,1615006,NA,158,PCL,36.6825,-122.116,Time-series,6/11/2015,3/7/2016,228,transmitted,Yes,600,20.74200058,-123.8099976,7,9,77,77,0,1
2,Common thresher shark,38,03P0364,1804002,NA,NA,NA,NA,NA,Time-at-depth,3/7/2004,31/12/2004,97,transmitted,No,NA,32.629,-118.779,7,7,NA,77,1,1
2,Common thresher shark,39,03P0361,1804004,NA,141,CFL,33.56666667,-118.03,Time-at-depth,31/05/2004,1/9/2004,12,transmitted,No,NA,38.00600052,-123.0039978,7,7,77,77,1,1
2,Common thresher shark,40,04P1107,1805003,NA,NA,NA,NA,NA,Time-at-depth,25/06/2005,8/9/2005,71,transmitted,No,NA,29.466,-115.783,7,12,NA,77,1,1
2,Common thresher shark,41,04P1108,1805004,NA,110,NA,33.325,-117.6166667,Time-at-depth,27/06/2005,24/09/2005,83,transmitted,No,NA,33.51100159,-117.9440002,7,7,77,77,1,1
2,Common thresher shark,42,05P0214,1806002,NA,110,SFL,34.28166667,-119.365,Time-at-depth,22/09/2006,14/05/2007,102,transmitted,No,NA,33.73600006,-120.0059967,7,7,77,77,1,1
2,Common thresher shark,43,05P0203,1806004,NA,150,SFL,34.46,-120.2916667,Time-at-depth,13/09/2006,6/5/2007,113,transmitted,No,NA,32.75,-120.8539963,7,7,77,77,1,1
2,Common thresher shark,44,05P0183,1806006,NA,NA,NA,NA,NA,Time-at-depth,13/10/2006,8/4/2007,25,transmitted,No,NA,33.461,-117.677,7,7,NA,77,1,1
2,Common thresher shark,45,05P0172,1806007,NA,NA,NA,NA,NA,Time-at-depth,3/10/2006,20/03/2007,53,transmitted,No,NA,33.112,-117.422,7,7,NA,77,1,1
3,Galapagos shark,46,16P1943,3417001,NA,215,TL,7.55221,134.44907,Time-series,10/3/2017,29/08/2017,166,transmitted,Yes,450,7.778999805,134.401001,20,20,71,71,1,1
4,Grey reef shark,47,15P0981,4016020,NA,143,,-5.46,71.82,Time-series,9/4/2016,1/9/2016,7,transmitted,Yes,600,0.166,81.012,13,19,51,57,0,0
4,Grey reef shark,48,15P0934,4016022,NA,156,,-5.46,71.82,Time-series,8/4/2016,17/04/2016,10,transmitted,Yes,300,-5.536,71.862,13,13,51,51,1,1
4,Grey reef shark,49,14P0273,4018018,F,135,,-5.31,72.24,Time-series,14/03/2018,3/5/2018,51,transmitted,Yes,150,-6.1235,69.0112,13,19,51,51,0,1
4,Grey reef shark,50,14P0297,4018019,M,135,,-5.31,72.24,Time-series,15/03/2018,7/6/2018,6,transmitted,Yes,150,-4.9213,72.6057,13,13,51,51,1,1
4,Grey reef shark,51,14P0248,4018038,F,133,,-5.24,72.43,Time-series,19/03/2018,16/05/2018,59,transmitted,Yes,150,-5.2497,71.9764,13,13,51,51,1,1
5,Silky shark,52,11P0787,6913001,NA,194,TL,-5.259,71.97785,Histograms,12/2/2013,9/5/2013,87,transmitted,No,NA,-5.375,82.369,13,19,51,57,0,0
5,Silky shark,53,12P0066,6913002,F,195,TL,-6.841166667,71.20195,Histograms,12/5/2010,15/12/2013,232,transmitted,No,NA,-6.455,71.219,13,13,51,51,1,1
5,Silky shark,54,17P0706,6918001,M,148,TL,-7.14,72.2,Histograms,17/03/2018,12/11/2018,86,transmitted,No,NA,-3.303,40.256,13,13,51,51,1,1
5,Silky shark,55,14P0217,6918003,F,169,TL,-7.14,72.2,Time-series,17/03/2018,1/4/2018,16,transmitted,Yes,150,-7.1309,72.1244,13,13,51,51,1,1
6,Silky shark,56,16P1940,6917002,NA,NA,NA,7.34088,134.20979,Time-series,11/3/2017,17/07/2017,118,transmitted,Yes,450,7.322000027,134.2169952,20,20,71,71,1,1
6,Silky shark,57,16P1944,6917003,NA,221,TL,7.34269,134.21039,Time-series,11/3/2017,7/7/2017,118,transmitted,Yes,450,7.331999779,134.2120056,20,20,71,71,1,1
7,Silvertip shark,58,11P0549,3913008,NA,155,TL,-5.335983333,71.97756667,Archive,12/2/2013,11/8/2013,181,archival,Yes,15,-5.315999985,72.0019989,13,13,51,51,1,1
7,Silvertip shark,59,12P0060,3913010,NA,134,TL,-5.262466667,72.44273333,Histograms,16/03/2013,29/06/2013,106,transmitted,No,NA,-5.90500021,71.35199738,13,13,51,51,1,1
7,Silvertip shark,60,11P0702,3913014,NA,134,TL,-5.26605,72.44273333,Histograms,12/3/2013,24/06/2013,104,transmitted,No,NA,-5.261000156,71.66500092,13,13,51,51,1,1
7,Silvertip shark,61,12P0062,3913033,NA,124,TL,-5.269038889,71.66666667,Histograms,22/03/2013,4/7/2013,105,transmitted,No,NA,-5.243999958,71.66400146,13,13,51,51,1,1
7,Silvertip shark,62,13P0325,3914008,NA,161,TL,-5.367266667,72.22035,Time-series,24/03/2014,15/07/2014,108,transmitted,Yes,300,-5.039000034,73.01699829,13,13,51,51,1,1
7,Silvertip shark,63,13P0261,3914016,NA,133,TL,-5.298366667,72.24583333,Histograms,25/03/2014,18/07/2014,113,transmitted,No,NA,-5.289000034,71.71800232,13,13,51,51,1,1
7,Silvertip shark,64,13P0281,3914018,NA,150,TL,-5.546266667,72.21585,Time-series,27/03/2014,25/06/2014,91,transmitted,Yes,450,-4.874000072,74.12200165,13,13,51,51,1,1
7,Silvertip shark,65,14P0267,3918009,M,180,TL,-7.120900154,72.21849823,Time-series,17/03/2018,25/06/2018,101,transmitted,Yes,150,-7.120900154,72.21849823,13,13,51,51,1,1
7,Silvertip shark,66,14P0252,3918010,F,159,TL,-7.147266667,72.13875,Time-series,17/03/2018,16/05/2018,61,transmitted,Yes,150,-7.152599812,72.11830139,13,13,51,51,1,1
7,Silvertip shark,67,14P0257,3918013,F,156,TL,-7.147266667,72.13875,Time-series,17/03/2018,24/04/2018,32,transmitted,Yes,150,-6.928899765,72.47049713,13,13,51,51,1,1
8,Oceanic manta ray,68,17P0599,5218001,NA,NA,NA,-3.48,-80.56,Archive,8/5/2018,3/6/2018,27,archival,Yes,3,-3.514800072,-80.51059723,12,12,87,87,1,1
8,Oceanic manta ray,69,17P0549,5218007,NA,NA,NA,-3.54,-80.63,Archive,19/07/2018,2/8/2018,15,archival,Yes,5,-3.895999908,-80.87339783,12,12,87,87,1,1
8,Oceanic manta ray,70,17P0607,5218005,NA,NA,NA,-3.56,-80.65,Time-series,18/07/2018,22/09/2018,64,transmitted,Yes,300,-5.9395,-89.1487,12,22,87,87,0,1
9,Reef manta ray,71,11P0705,5213001,NA,NA,NA,-5.28,71.88,Histograms,13/02/2013,1/8/2013,85,transmitted,No,NA,-5.360000134,71.98400116,13,13,51,51,1,1
9,Reef manta ray,72,11P0348,5214018,NA,NA,NA,-6.66,71.37,Histograms,11/4/2014,1/6/2014,48,transmitted,No,NA,-6.638999939,71.31099701,13,13,51,51,1,1
9,Reef manta ray,73,14P0672,5215002,NA,NA,NA,-6.66,71.36,Time-series,1/4/2015,6/10/2015,16,transmitted,Yes,600,-6.679,71.364,13,13,51,51,1,1
9,Reef manta ray,74,14P0673,5215003,NA,NA,NA,-6.66,71.36,Time-series,25/03/2015,20/09/2015,81,transmitted,Yes,450,-7.413000107,72.45800018,13,13,51,51,1,1
9,Reef manta ray,75,15P0256,5216006,NA,NA,NA,-6.64,71.34,Time-series,29/03/2016,25/06/2016,89,transmitted,Yes,600,-6.782000065,71.55599976,13,13,51,51,1,1
9,Reef manta ray,76,15P0251,5216007,NA,NA,NA,-6.64,71.34,Time-series,29/03/2016,14/04/2016,17,transmitted,Yes,450,-6.224999905,71.16899872,13,13,51,51,1,1
9,Reef manta ray,77,15P0202,5216008,NA,NA,NA,-6.64,71.34,Time-series,29/03/2016,16/08/2016,127,transmitted,Yes,450,NA,NA,13,19,51,51,0,1
9,Reef manta ray,78,15P1155,5216017,NA,NA,NA,-5.33,72.26,Histograms,18/04/2016,18/12/2016,188,transmitted,No,NA,-5.302999973,72.2539978,13,13,51,51,1,1
9,Reef manta ray,79,15P0965,5216018,NA,NA,NA,-5.33,72.26,Time-series,14/04/2016,11/10/2016,178,transmitted,Yes,600,-5.337999821,72.21700287,13,13,51,51,1,1
9,Reef manta ray,80,15P0982,5216021,NA,NA,NA,-5.33,72.26,Histograms,15/04/2016,17/02/2017,289,transmitted,No,NA,NA,NA,13,19,51,57,0,0
9,Reef manta ray,81,13P0060,5216025,NA,NA,NA,-6.66,71.35,Time-series,20/02/2016,29/07/2016,27,transmitted,Yes,600,-7.396999836,72.47699738,13,13,51,51,1,1
9,Reef manta ray,82,15P0086,5216028,NA,NA,NA,-6.66,71.35,Time-series,19/02/2016,2/3/2016,13,transmitted,Yes,300,-6.511,71.472,13,13,51,51,1,1
10,Reef manta ray,83,12P0092,5213010,NA,NA,NA,5.87,-162.11,Histograms,25/05/2013,20/11/2013,180,transmitted,No,NA,6.824999809,-162.2630005,17,9,77,77,0,1
10,Reef manta ray,84,12P0088,5213012,NA,NA,NA,5.87,-162.11,Histograms,25/05/2013,18/11/2013,174,transmitted,No,NA,5.889999866,-162.0720062,17,17,77,77,1,1
10,Reef manta ray,85,12P0094,5213013,NA,NA,NA,5.88,-162.11,Histograms,27/05/2013,19/11/2013,121,transmitted,No,NA,9.038000107,-149.2100067,17,22,77,77,0,1
11,Shortfin mako shark,86,03P0281,1504012,NA,114,CFL,32.45,-117.45,Archive,30/07/2004,6/11/2004,100,archival,Yes,60,33,-118,7,7,77,77,1,1
11,Shortfin mako shark,87,04P0142,1504015,NA,171,STL,34.25,-121.1166667,Archive,19/11/2004,7/2/2005,81,archival,Yes,30,25.33200073,-113.2389984,7,12,77,77,0,1
11,Shortfin mako shark,88,05P0251,1506003,NA,191,STL,33.877,-119.5,Archive,1/7/2006,3/12/2006,156,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
11,Shortfin mako shark,89,03P0207,1503005,NA,140,CFL,33.95,-119.5,Time-at-depth,2/7/2003,24/12/2003,129,transmitted,No,NA,32.17900085,-119.2890015,7,7,77,77,1,1
11,Shortfin mako shark,90,03P0203,1503007,NA,177,CFL,33.53333333,-118.78,Time-at-depth,4/7/2003,30/03/2004,138,transmitted,No,NA,31.57999992,-127.6689987,7,9,77,77,0,1
11,Shortfin mako shark,91,03P0205,1503010,NA,167,CFL,33.5,-118.0333333,Time-at-depth,5/7/2003,2/11/2003,110,transmitted,No,NA,28.12700081,-114.6750031,7,12,77,77,0,1
11,Shortfin mako shark,92,03P0206,1503011,NA,173,CFL,33.06666667,-118.45,Time-at-depth,5/7/2003,7/9/2003,64,transmitted,No,NA,31.55800056,-119.1999969,7,7,77,77,1,1
11,Shortfin mako shark,93,03P0292,1504001,NA,186,CFL,32.93333333,-118.25,Time-at-depth,21/06/2004,19/12/2004,149,transmitted,No,NA,28.92300034,-114.9430008,7,12,77,77,0,1
11,Shortfin mako shark,94,03P0297,1504002,NA,142,CFL,33.91666667,-119.0166667,Time-at-depth,23/06/2004,25/07/2004,33,transmitted,No,NA,31.66500092,-120.5569992,7,7,77,77,1,1
11,Shortfin mako shark,95,03P0296,1504003,NA,187,CFL,32.91666667,-118.2666667,Time-at-depth,28/06/2004,9/2/2005,147,transmitted,No,NA,22.59300041,-114.9540024,7,12,77,77,0,1
11,Shortfin mako shark,96,04P0166,1504013,NA,177,STL,23.93,-115.9815,Time-at-depth,12/10/2004,2/2/2005,77,transmitted,No,NA,23.18099976,-109.4869995,12,12,77,77,1,1
11,Shortfin mako shark,97,05P0073,1506001,NA,160,TL,25.215,-113.4916667,Time-at-depth,1/2/2006,26/04/2006,43,transmitted,No,NA,25.70800018,-112.3659973,12,12,77,77,1,1
11,Shortfin mako shark,98,06A0823,1507001,NA,169,SFL,32.88666667,-118.3,Time-at-depth,4/7/2007,27/02/2008,191,transmitted,No,NA,25.70800018,-112.3659973,7,12,77,77,0,1
11,Shortfin mako shark,99,06A0814,1507002,NA,176,SFL,32.045,-118.3833333,Time-at-depth,6/7/2007,1/2/2008,127,transmitted,No,NA,16.10000038,-120.7720032,7,9,77,77,0,1
11,Shortfin mako shark,100,06A0796,1507004,NA,171,SFL,33.57833333,-118.5333333,Time-at-depth,7/7/2007,29/08/2007,54,transmitted,No,NA,26.0529995,-110.5329971,7,12,77,77,0,1
11,Shortfin mako shark,101,06A0820,1507005,NA,190,SFL,33.76666667,-119,Time-at-depth,9/7/2007,26/11/2007,123,transmitted,No,NA,33.41400146,-120.2639999,7,7,77,77,1,1
11,Shortfin mako shark,102,06A0819,1507007,NA,190,SFL,32.96333333,-118.3,Time-at-depth,13/07/2007,11/10/2007,90,transmitted,No,NA,26.18499947,-113.5650024,7,12,77,77,0,1
11,Shortfin mako shark,103,06A0816,1507008,NA,162,SFL,33.68666667,-118.815,Time-at-depth,18/07/2007,3/12/2007,126,transmitted,No,NA,34.22299957,-122.5230026,7,7,77,77,1,1
11,Shortfin mako shark,104,06A0822,1507009,NA,173,SFL,33.68666667,-118.815,Time-at-depth,13/07/2007,11/10/2007,90,transmitted,No,NA,35.91600037,-124.3700027,7,7,77,77,1,1
11,Shortfin mako shark,105,06A0559,1508001,NA,168.3,SFL,33.88666667,-119.4528167,Time-at-depth,10/6/2008,3/1/2009,86,transmitted,No,NA,24.95999908,-116.1790009,7,12,77,77,0,1
11,Shortfin mako shark,106,07A0208,1508002,NA,147,SFL,32.88333333,-118.2666667,Time-at-depth,29/06/2008,15/02/2009,47,transmitted,No,NA,22.761,-110.355,7,12,77,77,0,1
11,Shortfin mako shark,107,06A0743,1508003,NA,141,SFL,33.28,-118.125,Time-at-depth,23/06/2008,8/7/2008,16,transmitted,No,NA,29.35300064,-115.4380035,7,12,77,77,0,1
11,Shortfin mako shark,108,07A0226,1508004,NA,178,SFL,33.28333333,-118.1333333,Time-at-depth,23/06/2008,17/02/2009,126,transmitted,No,NA,11.55500031,-126.5690002,7,22,77,77,0,1
11,Shortfin mako shark,109,07A0298,1508005,NA,144.5,SFL,33.57666667,-118.5166667,Time-at-depth,7/7/2008,1/2/2009,67,transmitted,No,NA,29.00600052,-116.3119965,7,12,77,77,0,1
11,Shortfin mako shark,110,07A0261,1508006,NA,172,SFL,33.775,-118.95,Time-at-depth,25/06/2008,19/02/2009,146,transmitted,No,NA,23.14999962,-111.572998,7,12,77,77,0,1
11,Shortfin mako shark,111,07A0297,1508008,NA,223,SFL,33.78333333,-118.97,Time-at-depth,27/06/2008,19/02/2009,124,transmitted,No,NA,28.1609993,-122.3939972,7,9,77,77,0,1
11,Shortfin mako shark,112,17P0543,1518001,NA,NA,NA,22.01935,-132.79427,Time-series,6/5/2018,4/8/2018,91,transmitted,Yes,150,35.06100082,-122.473999,9,7,77,77,0,1
12,White shark,113,00P0291,1900004,M,457,TL,37.68625,-123.01375,Archive,16/10/2000,16/04/2001,183,archival,Yes,150,20.67700005,-156.7960052,7,9,77,77,0,1
12,White shark,114,04P0156,1904008,U,,TL,37.69285,-123.0118167,Archive,5/11/2004,6/9/2005,306,archival,Yes,60,37.10400009,-122.3499985,7,7,77,77,1,1
12,White shark,115,04P0160,1904009,F,396,TL,38.24146667,-123.0013167,Archive,3/12/2004,13/06/2005,193,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
12,White shark,116,04P0153,1904011,F,426,TL,38.24211667,-122.9988833,Archive,5/12/2004,3/2/2005,61,archival,Yes,60,37.77899933,-122.8799973,7,7,77,77,1,1
12,White shark,117,05P0144,1905020,M,488,TL,37.69983333,-123.0185,Archive,21/11/2005,26/08/2006,279,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
12,White shark,118,05P0133,1905023,M,427,TL,37.69235,-123.0072,Archive,22/11/2005,9/7/2006,230,archival,Yes,30,38.52299881,-123.3209991,7,7,77,77,1,1
12,White shark,119,04P0249,1905027,M,390,TL,37.11268333,-122.3473833,Archive,18/12/2005,2/8/2006,228,archival,Yes,60,35.6427002,-121.1880035,7,7,77,77,1,1
12,White shark,120,05P0132,1905028,F,480,TL,37.11436667,-122.34875,Archive,16/12/2005,11/10/2006,300,archival,Yes,60,37.11000061,-122.3420029,7,7,77,77,1,1
12,White shark,121,05P0059,1906002,F,400,TL,37.10611667,-122.3363333,Archive,22/01/2006,3/9/2006,225,archival,Yes,60,NA,NA,7,NA,77,NA,1,1
12,White shark,122,06A0437,1906004,M,335.28,TL,37.70221667,-123.0175167,Archive,2/10/2006,15/01/2007,106,archival,Yes,15,36.71699905,-122.2450027,7,7,77,77,1,1
12,White shark,123,06A0746,1906008,F,487.68,TL,37.69668333,-123.01675,Archive,9/10/2006,4/10/2007,361,archival,Yes,15,33.45500183,-118.4929962,7,7,77,77,1,1
12,White shark,124,06A0555,1906012,U,426.72,TL,37.99329,-123.0135767,Archive,10/10/2006,8/6/2007,242,archival,Yes,15,NA,NA,7,NA,77,NA,1,1
12,White shark,125,06A0561,1906027,F,426.72,TL,37.11083333,-122.3427167,Archive,1/11/2006,9/11/2006,9,archival,Yes,15,36.83499908,-121.9580002,7,7,77,77,1,1
12,White shark,126,08A0624,1909001,F,427,TL,38.24,-122.99861,Archive,22/01/2009,25/04/2009,94,archival,Yes,10,37.66600037,-122.7850037,7,7,77,77,1,1
12,White shark,127,08A0599,1909002,F,427,TL,38.23891667,-123,Archive,19/01/2009,8/8/2009,202,archival,Yes,10,36.97100067,-122.0400009,7,7,77,77,1,1
12,White shark,128,11A0600,1911029,F,488,TL,37.092663,-122.33354,Archive,16/11/2011,28/04/2012,165,archival,Yes,15,21.32699966,-157.2409973,7,9,77,77,0,1
12,White shark,129,10P0484,1911038,F,,TL,37.104216,-122.341316,Archive,8/12/2011,20/11/2012,349,archival,Yes,15,46.93399811,-124.1060028,7,7,77,67,1,0
12,White shark,130,11A0599,1911049,F,244,TL,38.239,-122.998,Archive,9/12/2011,11/2/2012,65,archival,Yes,15,NA,NA,7,NA,77,NA,1,1
12,White shark,131,10A0675,1912021,F,274,TL,38.24063333,-122.9981833,Archive,14/12/2012,21/08/2013,251,archival,Yes,15,37.86399841,-122.4380035,7,7,77,77,1,1
12,White shark,132,13P0233,1913028,M,274,TL,37.10861667,-122.34345,Archive,12/2/2014,25/11/2014,287,archival,Yes,15,35.04999924,-120.6279984,7,7,77,77,1,1
12,White shark,133,13P0077,1917026,F,503,TL,37.10848,-122.34597,Archive,10/11/2017,27/04/2018,169,archival,Yes,15,36.80950165,-121.7912979,7,7,77,77,1,1
12,White shark,134,17P0583,1917028,F,396,TL,37.10848,-122.34597,Archive,18/11/2017,30/04/2018,164,archival,Yes,3,22.27300072,-130.2749939,7,9,77,77,0,1
